 MH      BR gg        d1      d2    BR ga ga      d1      d2     BR Z ga     d1      d2      BR WW       d1      d2      BR ZZ        d1     d2 

124.7	8.59E-02	+10.25	-9.99	2.28E-03	+4.99	-4.92	1.51E-03	+8.96	-8.93	2.10E-01	+4.30	-4.21	2.57E-02	+4.30	-4.21
124.8	8.59E-02	+10.24	-10.00	2.28E-03	+4.99	-4.90	1.52E-03	+8.99	-8.87	2.11E-01	+4.28	-4.23	2.59E-02	+4.26	-4.26
124.9	8.58E-02	+10.23	-9.97	2.28E-03	+4.99	-4.89	1.53E-03	+8.93	-8.90	2.13E-01	+4.27	-4.18	2.62E-02	+4.27	-4.18
125.0	8.57E-02	+10.22	-9.98	2.28E-03	+4.98	-4.89	1.54E-03	+9.01	-8.83	2.15E-01	+4.26	-4.20	2.64E-02	+4.28	-4.21
125.1	8.56E-02	+10.22	-9.95	2.28E-03	+4.91	-4.88	1.55E-03	+8.94	-8.86	2.16E-01	+4.24	-4.17	2.67E-02	+4.24	-4.18
125.2	8.55E-02	+10.21	-9.96	2.28E-03	+4.91	-4.89	1.56E-03	+8.98	-8.81	2.18E-01	+4.23	-4.18	2.69E-02	+4.21	-4.17
125.3	8.54E-02	+10.20	-9.95	2.28E-03	+4.91	-4.89	1.56E-03	+8.96	-8.85	2.19E-01	+4.22	-4.16	2.72E-02	+4.22	-4.16
125.4	8.53E-02	+10.19	-9.94	2.28E-03	+4.91	-4.88	1.57E-03	+8.86	-8.92	2.21E-01	+4.21	-4.15	2.74E-02	+4.21	-4.15
125.5	8.52E-02	+10.18	-9.94	2.28E-03	+4.91	-4.88	1.58E-03	+8.94	-8.82	2.23E-01	+4.20	-4.14	2.76E-02	+4.22	-4.11
125.6	8.52E-02	+10.17	-9.93	2.28E-03	+4.90	-4.87	1.59E-03	+8.86	-8.89	2.24E-01	+4.18	-4.13	2.79E-02	+4.18	-4.13
125.7	8.51E-02	+10.16	-9.92	2.28E-03	+4.89	-4.87	1.60E-03	+8.89	-8.79	2.26E-01	+4.18	-4.11	2.81E-02	+4.18	-4.11
125.8	8.50E-02	+10.15	-9.92	2.28E-03	+4.85	-4.87	1.61E-03	+8.88	-8.86	2.28E-01	+4.15	-4.10	2.84E-02	+4.14	-4.12
125.9	8.49E-02	+10.13	-9.91	2.28E-03	+4.84	-4.87	1.62E-03	+8.86	-8.77	2.29E-01	+4.15	-4.09	2.87E-02	+4.15	-4.10
126.0	8.48E-02	+10.13	-9.90	2.28E-03	+4.88	-4.80	1.62E-03	+8.84	-8.84	2.31E-01	+4.14	-4.08	2.89E-02	+4.14	-4.08
126.1	8.47E-02	+10.11	-9.89	2.28E-03	+4.88	-4.80	1.63E-03	+8.84	-8.82	2.33E-01	+4.15	-4.07	2.92E-02	+4.15	-4.07
126.2	8.46E-02	+10.10	-9.89	2.28E-03	+4.84	-4.80	1.64E-03	+8.91	-8.72	2.35E-01	+4.14	-4.06	2.94E-02	+4.14	-4.06
126.3	8.45E-02	+10.12	-9.87	2.28E-03	+4.82	-4.79	1.65E-03	+8.82	-8.79	2.36E-01	+4.12	-4.04	2.97E-02	+4.12	-4.04
126.4	8.44E-02	+10.11	-9.86	2.28E-03	+4.85	-4.75	1.66E-03	+8.89	-8.74	2.38E-01	+4.10	-4.02	2.99E-02	+4.11	-4.02
126.5	8.42E-02	+10.11	-9.85	2.28E-03	+4.84	-4.75	1.67E-03	+8.78	-8.76	2.40E-01	+4.09	-4.01	3.02E-02	+4.09	-4.01
126.6	8.42E-02	+10.08	-9.86	2.28E-03	+4.77	-4.79	1.68E-03	+8.77	-8.76	2.41E-01	+4.07	-4.01	3.04E-02	+4.07	-4.01
126.7	8.40E-02	+10.08	-9.84	2.28E-03	+4.84	-4.74	1.68E-03	+8.85	-8.69	2.43E-01	+4.06	-4.01	3.07E-02	+4.07	-4.01
126.8	8.39E-02	+10.08	-9.83	2.28E-03	+4.78	-4.74	1.69E-03	+8.76	-8.71	2.45E-01	+4.06	-3.97	3.10E-02	+4.06	-3.97
126.9	8.38E-02	+10.06	-9.84	2.27E-03	+4.80	-4.72	1.70E-03	+8.78	-8.72	2.47E-01	+4.03	-3.97	3.12E-02	+4.03	-3.98
127.0	8.37E-02	+10.06	-9.82	2.27E-03	+4.77	-4.74	1.71E-03	+8.81	-8.70	2.48E-01	+4.03	-3.95	3.15E-02	+4.03	-3.95
127.1	8.36E-02	+10.04	-9.82	2.27E-03	+4.76	-4.68	1.72E-03	+8.70	-8.74	2.50E-01	+4.01	-3.95	3.18E-02	+4.00	-3.95
127.2	8.35E-02	+10.04	-9.80	2.27E-03	+4.76	-4.73	1.73E-03	+8.75	-8.67	2.52E-01	+4.01	-3.94	3.20E-02	+4.01	-3.94
127.3	8.34E-02	+10.02	-9.80	2.27E-03	+4.75	-4.67	1.73E-03	+8.75	-8.66	2.54E-01	+4.01	-3.92	3.23E-02	+4.01	-3.92
127.4	8.32E-02	+10.03	-9.78	2.27E-03	+4.76	-4.66	1.74E-03	+8.76	-8.64	2.55E-01	+3.98	-3.92	3.26E-02	+3.98	-3.91
127.5	8.31E-02	+10.01	-9.77	2.27E-03	+4.69	-4.67	1.75E-03	+8.74	-8.63	2.57E-01	+3.99	-3.89	3.28E-02	+3.99	-3.90
127.6	8.30E-02	+10.00	-9.77	2.27E-03	+4.73	-4.67	1.76E-03	+8.68	-8.67	2.59E-01	+3.97	-3.89	3.31E-02	+3.97	-3.89
127.7	8.29E-02	+9.99	-9.76	2.27E-03	+4.74	-4.66	1.77E-03	+8.67	-8.66	2.61E-01	+3.93	-3.90	3.34E-02	+3.93	-3.90
127.8	8.28E-02	+9.98	-9.75	2.27E-03	+4.74	-4.60	1.77E-03	+8.70	-8.64	2.62E-01	+3.95	-3.86	3.36E-02	+3.95	-3.85
127.9	8.26E-02	+9.96	-9.75	2.27E-03	+4.68	-4.65	1.78E-03	+8.69	-8.62	2.64E-01	+3.94	-3.85	3.39E-02	+3.94	-3.85
128.0	8.25E-02	+9.97	-9.74	2.27E-03	+4.67	-4.65	1.79E-03	+8.67	-8.62	2.66E-01	+3.91	-3.85	3.42E-02	+3.91	-3.85
